l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.255562,0.199266,0.158969,0.130318,0.105260,0.088751,0.057026,1.000000
0,1,0.138813,0.108021,0.088533,0.064889,0.056436,0.050933,0.034826,0.546363
0,2,-0.122665,-0.105362,-0.087290,-0.072758,-0.056300,-0.027627,-0.029851,-0.503714
1,0,0.138813,0.108021,0.088533,0.064889,0.056436,0.050933,0.034826,0.546363
1,1,0.092906,0.075599,0.055588,0.038413,0.032447,0.031023,0.021912,1.000000
1,2,-0.063742,-0.052500,-0.045433,-0.030912,-0.026199,-0.010580,-0.016231,0.285507
2,0,-0.122665,-0.105362,-0.087290,-0.072758,-0.056300,-0.027627,-0.029851,-0.503714
2,1,-0.063742,-0.052500,-0.045433,-0.030912,-0.026199,-0.010580,-0.016231,0.285507
2,2,0.059668,0.057056,0.049959,0.045533,0.038122,0.027044,0.030208,1.000000
