l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.268192,0.209114,0.166826,0.136758,0.110462,0.093138,0.059845,1.049422
0,1,0.155852,0.121280,0.099399,0.072854,0.063363,0.057184,0.039100,0.613426
0,2,-0.110584,-0.094985,-0.078693,-0.065592,-0.050755,-0.024906,-0.026911,-0.454104
1,0,0.155852,0.121280,0.099399,0.072854,0.063363,0.057184,0.039100,0.613426
1,1,0.111598,0.090809,0.066772,0.046141,0.038975,0.037264,0.026321,1.201187
1,2,-0.061479,-0.050637,-0.043820,-0.029814,-0.025269,-0.010205,-0.015655,0.275371
2,0,-0.110584,-0.094985,-0.078693,-0.065592,-0.050755,-0.024906,-0.026911,-0.454104
2,1,-0.061479,-0.050637,-0.043820,-0.029814,-0.025269,-0.010205,-0.015655,0.275371
2,2,0.046209,0.044187,0.038691,0.035263,0.029524,0.020944,0.023394,0.774447
