,X,X,X,X,X,X,X,Y,Y,Y
,X.0,X.1,X.2,X.3,X.4,X.5,X.6,Y.0,Y.1,Y.2
mean,0.5101944444444445,0.5149861111111111,0.49845833333333334,0.4973888888888889,0.4953194444444444,0.5028194444444444,0.4987916666666667,0.2790362838788632,9.04900298478101,8.891875355753797
std,0.29554157894896815,0.29078973536244135,0.2888200930360103,0.28836420722422934,0.2884227290923147,0.28513703474575963,0.29250600191722753,7.978698720841965,14.216151186285188,16.992834097666766
rng,1.0237860609774827,1.0073251919345132,1.0005021507702798,0.9989229159933709,0.9991256416911264,0.987743662598376,1.013270513678955,27.639023125566187,49.24619228545302,58.86490404349535
min,-0.001698586044296846,0.011323515143854546,-0.0017927420518065729,-0.0020725691077965736,-0.00424337640111877,0.008947613145256383,-0.007843590172810833,-13.54047527890423,-15.5740931579455,-20.54057666599388
max,1.0220874749331859,1.0186487070783676,0.9987094087184732,0.9968503468855743,0.9948822652900076,0.9966912757436324,1.0054269235061442,14.098547846661956,33.67209912750752,38.324327377501476
