l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.006658,0.004967,0.005647,0.004731,0.004206,0.003902,0.003149,0.000000
0,1,0.006727,0.005245,0.005600,0.005018,0.004521,0.003627,0.002888,0.013565
0,2,0.006783,0.005552,0.005592,0.005108,0.004535,0.004493,0.003723,0.013459
1,0,0.006679,0.005215,0.005581,0.005003,0.004519,0.003620,0.002884,0.013270
1,1,0.006592,0.005619,0.005836,0.005564,0.004352,0.004296,0.002476,0.000000
1,2,0.004656,0.004130,0.004117,0.003843,0.003530,0.003606,0.002658,0.018144
2,0,0.006802,0.005631,0.005619,0.005127,0.004591,0.004505,0.003737,0.014033
2,1,0.004714,0.004187,0.004143,0.003849,0.003545,0.003610,0.002666,0.018458
2,2,0.006666,0.005859,0.006006,0.004755,0.005605,0.005774,0.005627,0.000000
