l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.005764,0.006142,0.006186,0.005312,0.004054,0.002954,0.000000,0.000000
0,1,0.005643,0.007257,0.008985,0.010115,0.011177,0.011881,0.012163,0.012163
0,2,0.006479,0.008197,0.009106,0.010439,0.011080,0.012624,0.013192,0.013192
1,0,0.005537,0.006945,0.008529,0.009530,0.010537,0.011170,0.011370,0.011370
1,1,0.006712,0.009801,0.011336,0.010216,0.008761,0.006440,0.000000,0.000000
1,2,0.004395,0.006893,0.009624,0.011805,0.014254,0.015720,0.016644,0.016644
2,0,0.006547,0.008471,0.009697,0.011220,0.012183,0.013714,0.014369,0.014369
2,1,0.004514,0.007100,0.009755,0.011815,0.014286,0.015989,0.017369,0.017369
2,2,0.005948,0.008279,0.009330,0.012273,0.014016,0.013910,0.000000,0.000000
