l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.247858,0.447304,0.612937,0.748622,0.855491,0.939298,1.000000,1.000000
0,1,0.125764,0.228832,0.312842,0.371299,0.429209,0.473006,0.506838,0.506838
0,2,-0.120713,-0.224567,-0.312118,-0.387232,-0.447226,-0.489683,-0.525935,-0.525935
1,0,0.125764,0.228832,0.312842,0.371299,0.429209,0.473006,0.506838,0.506838
1,1,0.080851,0.211987,0.391158,0.550448,0.733938,0.877383,1.000000,1.000000
1,2,-0.057958,-0.095742,-0.089664,-0.036247,0.049094,0.172269,0.308611,0.308611
2,0,-0.120713,-0.224567,-0.312118,-0.387232,-0.447226,-0.489683,-0.525935,-0.525935
2,1,-0.057958,-0.095742,-0.089664,-0.036247,0.049094,0.172269,0.308611,0.308611
2,2,0.059541,0.117252,0.184259,0.285098,0.423804,0.654176,1.000000,1.000000
