l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.265925,0.479909,0.657614,0.803190,0.917848,1.007764,1.072891,1.072891
0,1,0.141055,0.256655,0.350879,0.416444,0.481395,0.530517,0.568463,0.568463
0,2,-0.121286,-0.225634,-0.313601,-0.389072,-0.449351,-0.492010,-0.528434,-0.528434
1,0,0.141055,0.256655,0.350879,0.416444,0.481395,0.530517,0.568463,0.568463
1,1,0.094797,0.248553,0.458630,0.645395,0.860536,1.028724,1.172491,1.172491
1,2,-0.060877,-0.100563,-0.094179,-0.038072,0.051566,0.180943,0.324151,0.324151
2,0,-0.121286,-0.225634,-0.313601,-0.389072,-0.449351,-0.492010,-0.528434,-0.528434
2,1,-0.060877,-0.100563,-0.094179,-0.038072,0.051566,0.180943,0.324151,0.324151
2,2,0.056024,0.110327,0.173377,0.268260,0.398773,0.615540,0.940939,0.940939
