l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.257652,0.458077,0.618068,0.748779,0.854179,0.942974,1.000000,1.000000
0,1,0.142232,0.253001,0.340691,0.404953,0.460900,0.511538,0.546363,0.546363
0,2,-0.121616,-0.225338,-0.312870,-0.387250,-0.444718,-0.473863,-0.503714,-0.503714
1,0,0.142232,0.253001,0.340691,0.404953,0.460900,0.511538,0.546363,0.546363
1,1,0.422304,0.663621,0.815943,0.895200,0.944148,0.978088,1.000000,1.000000
1,2,0.105367,0.179545,0.240043,0.280830,0.297425,0.301738,0.285507,0.285507
2,0,-0.121616,-0.225338,-0.312870,-0.387250,-0.444718,-0.473863,-0.503714,-0.503714
2,1,0.105367,0.179545,0.240043,0.280830,0.297425,0.301738,0.285507,0.285507
2,2,0.170457,0.346490,0.523063,0.707455,0.862880,0.969792,1.000000,1.000000
