l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.249598,0.446535,0.615650,0.749442,0.854418,0.941596,1.000000,1.000000
0,1,0.135998,0.242999,0.336757,0.408990,0.471878,0.518695,0.552736,0.552736
0,2,-0.125701,-0.223592,-0.309444,-0.366956,-0.418393,-0.460259,-0.490426,-0.490426
1,0,0.135998,0.242999,0.336757,0.408990,0.471878,0.518695,0.552736,0.552736
1,1,0.091538,0.232306,0.412728,0.570235,0.735301,0.878803,1.000000,1.000000
1,2,-0.065960,-0.101550,-0.095329,-0.046789,0.033296,0.157899,0.298833,0.298833
2,0,-0.125701,-0.223592,-0.309444,-0.366956,-0.418393,-0.460259,-0.490426,-0.490426
2,1,-0.065960,-0.101550,-0.095329,-0.046789,0.033296,0.157899,0.298833,0.298833
2,2,0.063760,0.116866,0.184948,0.268153,0.402801,0.634855,1.000000,1.000000
