,Fold,0,1,2,3,4
0,0,0.1287469095180864,0.0073403146402510845,0.11385697480082295,0.9477828378010426,-0.2685416815496834
1,0,-0.2783640992779389,-0.6865458266309487,0.5053644162366727,-0.1368030532737074,-0.4207849659690425
2,0,0.9159273776112632,-0.013742144826202991,0.3210549488650329,-0.20048796799679533,-0.13272711439459967
3,0,0.2486323424256211,-0.7267229275467517,-0.496723152801189,0.13904016177551118,0.37945973141100825
4,0,-0.07208785448899761,-0.016908215460673018,0.6179265533795181,0.1531829791026068,0.7676061509829563
