l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.006592,0.006767,0.006994,0.006586,0.004705,0.003319,0.000000,0.000000
0,1,0.007150,0.008574,0.010910,0.012061,0.012897,0.013678,0.014045,0.014045
0,2,0.006725,0.008335,0.009873,0.011159,0.012068,0.013470,0.014782,0.014782
1,0,0.006942,0.008181,0.010268,0.011181,0.011917,0.012557,0.012795,0.012795
1,1,0.009491,0.011057,0.015406,0.014495,0.009721,0.007144,0.000000,0.000000
1,2,0.005479,0.007614,0.010850,0.013064,0.015481,0.017360,0.019221,0.019221
2,0,0.006746,0.008403,0.009995,0.011303,0.012275,0.013677,0.015001,0.015001
2,1,0.005586,0.007755,0.010958,0.013091,0.015486,0.017451,0.019537,0.019537
2,2,0.006978,0.008845,0.009819,0.012688,0.015125,0.014524,0.000000,0.000000
