l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.288230,0.529990,0.734151,0.886202,1.020389,1.117769,1.193031,1.193031
0,1,0.174439,0.312664,0.440450,0.521828,0.604260,0.662180,0.707105,0.707105
0,2,-0.149142,-0.271419,-0.367081,-0.454916,-0.523107,-0.566999,-0.602734,-0.602734
1,0,0.174439,0.312664,0.440450,0.521828,0.604260,0.662180,0.707105,0.707105
1,1,0.136552,0.344584,0.615258,0.850017,1.091254,1.277586,1.428827,1.428827
1,2,-0.087502,-0.129175,-0.121364,-0.069212,0.037148,0.185405,0.345191,0.345191
2,0,-0.149142,-0.271419,-0.367081,-0.454916,-0.523107,-0.566999,-0.602734,-0.602734
2,1,-0.087502,-0.129175,-0.121364,-0.069212,0.037148,0.185405,0.345191,0.345191
2,2,0.078656,0.147196,0.218838,0.329607,0.493956,0.756209,1.149514,1.149514
