l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.241595,0.444238,0.615367,0.742816,0.855291,0.936916,1.000000,1.000000
0,1,0.133607,0.239476,0.337351,0.399680,0.462816,0.507178,0.541587,0.541587
0,2,-0.127355,-0.231770,-0.313458,-0.388462,-0.446692,-0.484172,-0.514687,-0.514687
1,0,0.133607,0.239476,0.337351,0.399680,0.462816,0.507178,0.541587,0.541587
1,1,0.095569,0.241165,0.430604,0.594906,0.763741,0.894151,1.000000,1.000000
1,2,-0.068277,-0.100794,-0.094699,-0.054005,0.028986,0.144669,0.269347,0.269347
2,0,-0.127355,-0.231770,-0.313458,-0.388462,-0.446692,-0.484172,-0.514687,-0.514687
2,1,-0.068277,-0.100794,-0.094699,-0.054005,0.028986,0.144669,0.269347,0.269347
2,2,0.068426,0.128050,0.190375,0.286736,0.429709,0.657851,1.000000,1.000000
