,Split,Fold,0,1,2
0,0,0,1.0587591158066858,23.924840879790477,89.50701640008484
1,1,0,398.5696644877043,407010.9546831515,475635.1273899602
2,2,0,0.9927354194586268,1.0222004088299077,0.5255428480751968
3,3,0,7.353671769027817,36.107714497615405,22.691748400375012
4,4,0,1.0840708101001486,4.405861148323312,21.895868899670873
5,5,0,1.1457087058912052,88.1334155100342,185967.54746652136
6,6,0,0.7116875068020773,6.458671625129447,5.924308019630628
7,7,0,1.4831232052291097,1.5583675177268619,2.0342878330082534
