l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.266104,0.217070,0.180689,0.143472,0.115455,0.090073,0.061579,1.077209
0,1,0.151976,0.119969,0.099297,0.076000,0.065736,0.052111,0.036048,0.605634
0,2,-0.120351,-0.101337,-0.087281,-0.069635,-0.056772,-0.038836,-0.028816,-0.503460
1,0,0.151976,0.119969,0.099297,0.076000,0.065736,0.052111,0.036048,0.605634
1,1,0.108342,0.081440,0.064670,0.046928,0.041123,0.033207,0.021852,1.192924
1,2,-0.066649,-0.052688,-0.043431,-0.031232,-0.027084,-0.016460,-0.013882,0.295676
2,0,-0.120351,-0.101337,-0.087281,-0.069635,-0.056772,-0.038836,-0.028816,-0.503460
2,1,-0.066649,-0.052688,-0.043431,-0.031232,-0.027084,-0.016460,-0.013882,0.295676
2,2,0.054671,0.048242,0.044629,0.038736,0.035443,0.029609,0.027841,0.889018
