l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.247031,0.201511,0.167738,0.133189,0.107180,0.083617,0.057166,1.000000
0,1,0.134066,0.105831,0.087595,0.067044,0.057989,0.045969,0.031800,0.534261
0,2,-0.122983,-0.103553,-0.089190,-0.071158,-0.058013,-0.039685,-0.029446,-0.514470
1,0,0.134066,0.105831,0.087595,0.067044,0.057989,0.045969,0.031800,0.534261
1,1,0.090821,0.068269,0.054211,0.039339,0.034472,0.027837,0.018318,1.000000
1,2,-0.064719,-0.051163,-0.042173,-0.030328,-0.026299,-0.015983,-0.013480,0.287114
2,0,-0.122983,-0.103553,-0.089190,-0.071158,-0.058013,-0.039685,-0.029446,-0.514470
2,1,-0.064719,-0.051163,-0.042173,-0.030328,-0.026299,-0.015983,-0.013480,0.287114
2,2,0.061496,0.054264,0.050201,0.043571,0.039868,0.033305,0.031316,1.000000
