l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.004415,0.003983,0.004071,0.003635,0.003288,0.003006,0.002454,0.000000
0,1,0.004294,0.004213,0.004262,0.003721,0.003351,0.002783,0.002180,0.010679
0,2,0.004881,0.004681,0.004483,0.004164,0.003765,0.003548,0.002960,0.011158
1,0,0.004228,0.004161,0.004232,0.003701,0.003347,0.002771,0.002172,0.010259
1,1,0.004756,0.004545,0.004566,0.003863,0.003577,0.003267,0.002344,0.000000
1,2,0.003303,0.003376,0.003246,0.003006,0.002832,0.002579,0.002177,0.014234
2,0,0.004928,0.004755,0.004558,0.004194,0.003821,0.003555,0.002968,0.011861
2,1,0.003380,0.003437,0.003292,0.003022,0.002851,0.002587,0.002185,0.014688
2,2,0.004755,0.004622,0.004678,0.004479,0.004418,0.004029,0.004341,0.000000
