l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.006661,0.006946,0.006568,0.006012,0.004608,0.003149,0.000000,0.000000
0,1,0.026198,0.023992,0.022086,0.020293,0.018016,0.016452,0.013565,0.013565
0,2,0.026497,0.024512,0.023229,0.021729,0.019453,0.017182,0.013459,0.013459
1,0,0.025751,0.023605,0.021740,0.019976,0.017706,0.016154,0.013270,0.013270
1,1,0.013960,0.011569,0.009960,0.007128,0.004960,0.002476,0.000000,0.000000
1,2,0.034462,0.031004,0.029290,0.027554,0.023893,0.020803,0.018144,0.018144
2,0,0.027501,0.025352,0.023981,0.022422,0.020062,0.017770,0.014033,0.014033
2,1,0.035000,0.031425,0.029636,0.027870,0.024210,0.021124,0.018458,0.018458
2,2,0.010401,0.012237,0.013960,0.015206,0.011086,0.005627,0.000000,0.000000
