l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.804505,0.589218,0.411466,0.266296,0.152394,0.063584,0.000000,1.072891
0,1,0.424365,0.308498,0.214140,0.149563,0.085501,0.037083,-0.000000,0.568463
0,2,-0.407645,-0.303667,-0.215440,-0.138675,-0.077088,-0.033832,0.000000,-0.528434
1,0,0.424365,0.308498,0.214140,0.149563,0.085501,0.037083,-0.000000,0.568463
1,1,0.696166,0.402737,0.211025,0.117915,0.057200,0.022185,0.000000,1.172491
1,2,0.224363,0.133774,0.055659,0.001310,-0.015590,-0.016985,0.000000,0.324151
2,0,-0.407645,-0.303667,-0.215440,-0.138675,-0.077088,-0.033832,-0.000000,-0.528434
2,1,0.224363,0.133774,0.055659,0.001310,-0.015590,-0.016985,0.000000,0.324151
2,2,0.795212,0.632773,0.460759,0.286750,0.139238,0.032315,-0.000000,0.940939
