l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.250153,0.450813,0.616489,0.751796,0.857960,0.940735,1.000000,1.000000
0,1,0.128477,0.231783,0.315912,0.373489,0.430606,0.473775,0.506838,0.506838
0,2,-0.120219,-0.223704,-0.311514,-0.387916,-0.449212,-0.492263,-0.525935,-0.525935
1,0,0.128477,0.231783,0.315912,0.373489,0.430606,0.473775,0.506838,0.506838
1,1,0.406250,0.656512,0.820020,0.899432,0.951215,0.981078,1.000000,1.000000
1,2,0.095004,0.181251,0.255620,0.307364,0.323454,0.324782,0.308611,0.308611
2,0,-0.120219,-0.223704,-0.311514,-0.387916,-0.449212,-0.492263,-0.525935,-0.525935
2,1,0.095004,0.181251,0.255620,0.307364,0.323454,0.324782,0.308611,0.308611
2,2,0.154874,0.327509,0.510320,0.695251,0.852022,0.965656,1.000000,1.000000
