,0,1,2,3,4,5,6
0,2.9671757970267607,3.2819757363912654,3.2403680783846585,3.433932807684693,3.59911913032086,4.172408115315261,3.8305660526681384
1,2.2618099659415565,2.333944979995175,2.7001490984326164,2.8987320443055427,3.1215554878581466,3.266158039255141,3.3384103008000507
2,3.489622578941309,3.968463167811685,3.370246784865332,3.642134595260258,2.7195721095706338,2.5615748463267853,2.259479385296472
