,0,0,1,2,3,4,5,6,7,8
0,1,-1.6612754685289801,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,0.0727447035607009,0.00761227618563159,-0.5182527542817615,-0.6537909962409868
1,1,-1.5168167321351558,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,0.9980746958577649,0.10010650979653436,-0.5275291985208289,-0.6537909962409868
2,1,-1.3723579957413314,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,0.07416283381709458,-0.07673401514959623,-0.5853523676110153,-0.6537909962409868
3,1,-1.227899259347507,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,-0.6384476200208742,-0.19276674866800445,-0.5501018795025594,-0.6537909962409868
4,1,-1.0834405229536828,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,-0.8476218328389846,-0.3475776519058287,-0.4848575550211191,-0.6537909962409868
5,1,-0.9389817865598583,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,-0.9383821692481987,-0.3687019466946156,-0.5278384133287978,-0.6537909962409868
6,1,-0.794523050166034,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,-0.9603631882223048,-0.21374015563687146,-0.6453400403569841,-0.6537909962409868
7,1,-0.6500643137722096,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,-1.5630685471897414,-0.04021916272897882,-0.7449072085229735,-0.6537909962409868
8,1,-0.5056055773783853,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,-1.1184847118102326,0.21734634587430185,-0.8018027331892532,-0.5299214644061035
9,3,-0.3611468409845609,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,-0.832022400018651,0.7436430617549362,-0.8667378428627245,-0.14612898052425216
10,3,-0.21668810459073654,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,-0.42856434207456684,1.0134304837717294,-0.9084818419385275,0.10262540717694783
11,3,-0.07222936819691218,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,-0.1605377236161073,1.15767923961516,-0.9301268784963513,0.18892794984879271
12,3,0.07222936819691218,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,0.28971863278897764,1.291969399343877,-0.9505350558222995,0.1533916087486213
13,3,0.21668810459073654,-1.4950733162730996,1.4997754662134302,-1.7256749673744975,-1.0406833176703425,0.6967220163740466,1.3643955529054321,-0.9159029973297814,-0.15628222083858684
