,0,1,2,3,4
0,-0.9999999999938887,-2.753761584016675e-13,-6.082777208623012e-13,-5.358704548376502e-09,-3.496117736437928e-06
1,2.753761584016675e-13,-1.0,8.375259100644711e-26,7.37829736272986e-22,4.813737357915758e-19
2,6.082777208623012e-13,8.37525910064471e-26,-1.0,1.6297902947354325e-21,1.0633052642966141e-18
3,5.358704548376502e-09,7.378297362729869e-22,1.6297902947354334e-21,-1.0,9.367331007983465e-15
4,-3.496117736437928e-06,-4.813737357915762e-19,-1.0633052642966147e-18,-9.367331007983468e-15,0.9999999999938886
