,0,1,2,3,4,5,6
0,2.960553903612581,3.2023673267947235,3.0852485219536105,3.430686032413779,3.4976328766297007,3.695487254123342,3.9409108097337318
1,2.1214579739661903,2.358649767734714,2.6646473521430174,2.5912649699134644,3.1793083201577694,3.6127416837560173,3.7089239525926287
2,3.395412394203192,3.615288587654469,3.472040475251243,2.8160759724609408,3.2407306984125093,2.4331380433347936,2.3963881767124753
