,Split,Fold,0,1,2,3,4
0,0,0,1.0587441936520672,23.921853880583363,89.47603824884823,145959.11752505857,114767.76610978064
1,1,0,85.40963555448164,266892.2352633141,11056629.519878024,12652417.120509775,1926123.9346560047
2,2,0,4.464059625723581,1.383573814698658,78.4500792361453,2.2132546831507156,2008.680315186636
3,3,0,8.422515677347427,379.0652921532399,16.652931384122084,8001.996000399032,2170.257176747697
4,4,0,1.0840014405925251,4.406379310716038,21.9317659253616,2437262.0701400754,5410.359889279134
5,5,0,1.1457439786161705,88.18478002385355,497394.631244919,35581.25507794462,336869.5482084058
6,6,0,0.7116888130812337,6.457072161331525,5.9255029162762165,61157.88349868162,282594.4427112188
7,7,0,1.4592266127467988,6.38130784102162,1.9533564791988964,1.6404940511330337,108202.42609828894
