,0,1,2,3,4
0,2.2029486513387813,2.366493097591447,4.002521341089791,2.2397454541331543,5.436890134141304
1,3.4664440929261766,2.11828792958904,2.2016926038760603,2.272033984737838,5.887804604879599
2,3.477859427028212,2.116424820968128,2.204525887003345,2.2760920331330383,6.414064240710009
3,3.260204605319632,2.077383100964307,2.216188738603483,2.192975841752424,10.231989299465644
4,3.4415755645413277,1.8978145795186354,2.3015430651056508,2.220799832257468,197147.90452717835
5,3.720825470735812,1.8019225798774439,2.4411498666208784,2.240000284994838,197147.9045271783
6,3.7657446637271685,1.7683763427758867,2.5250450785315848,2.24403807988403,197147.9045271783
7,3.8478055969327776,1.715890482461745,2.724871714630363,2.2195679766174323,197147.90452717815
8,3.8777530090555796,1.6887464802172403,2.8406124889844238,2.2053273389286785,197147.90452717812
