,0,1,2,3,4,5,6
0,2.9805970724511552,3.195989979256099,3.3567596376074156,3.354097147341761,3.5366168264070446,3.4788885392409417,6.154059129085983
1,2.308103744457906,2.274912328825534,2.793949320112787,2.2101868766747934,2.735527689938979,4.385447923983932,4.341648176423622
2,4.001598953288293,3.078511241089382,3.083469310072373,2.5180841769908806,2.205083059543532,2.3749269074651984,2.206189454741108
