l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.241595,0.202459,0.170586,0.126787,0.111478,0.080658,0.061745,1.000000
0,1,0.133607,0.107143,0.094452,0.063004,0.061798,0.043561,0.033708,0.541587
0,2,-0.127355,-0.104012,-0.082178,-0.074056,-0.057600,-0.035980,-0.027848,-0.514687
1,0,0.133607,0.107143,0.094452,0.063004,0.061798,0.043561,0.033708,0.541587
1,1,0.095569,0.074032,0.062004,0.038136,0.035778,0.025521,0.018483,1.000000
1,2,-0.068277,-0.049807,-0.040073,-0.030436,-0.028801,-0.014167,-0.014294,0.269347
2,0,-0.127355,-0.104012,-0.082178,-0.074056,-0.057600,-0.035980,-0.027848,-0.514687
2,1,-0.068277,-0.049807,-0.040073,-0.030436,-0.028801,-0.014167,-0.014294,0.269347
2,2,0.068426,0.055132,0.042779,0.049198,0.036494,0.031256,0.024786,1.000000
