l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.902684,0.659687,0.455300,0.303347,0.169938,0.073664,0.000000,1.193031
0,1,0.528060,0.386019,0.260482,0.179899,0.101103,0.044010,-0.000000,0.707105
0,2,-0.453831,-0.331477,-0.236953,-0.146985,-0.074081,-0.032612,0.000000,-0.602734
1,0,0.528060,0.386019,0.260482,0.179899,0.101103,0.044010,-0.000000,0.707105
1,1,0.832141,0.482617,0.252701,0.142659,0.067330,0.026410,0.000000,1.428827
1,2,0.244588,0.139578,0.053523,0.003810,-0.017850,-0.018320,-0.000000,0.345191
2,0,-0.453831,-0.331477,-0.236953,-0.146985,-0.074081,-0.032612,0.000000,-0.602734
2,1,0.244588,0.139578,0.053523,0.003810,-0.017850,-0.018320,-0.000000,0.345191
2,2,0.963471,0.759260,0.560535,0.345534,0.148263,0.028491,0.000000,1.149514
