l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.251766,0.198532,0.170387,0.134605,0.104972,0.086758,0.057825,1.008686
0,1,0.147296,0.115388,0.100366,0.076476,0.066726,0.049378,0.035017,0.598655
0,2,-0.116137,-0.090565,-0.079543,-0.054325,-0.047800,-0.037999,-0.028964,-0.453112
1,0,0.147296,0.115388,0.100366,0.076476,0.066726,0.049378,0.035017,0.598655
1,1,0.106454,0.080106,0.069362,0.048685,0.044840,0.032119,0.021794,1.162949
1,2,-0.065436,-0.050382,-0.041097,-0.026298,-0.026778,-0.014018,-0.014695,0.296458
2,0,-0.116137,-0.090565,-0.079543,-0.054325,-0.047800,-0.037999,-0.028964,-0.453112
2,1,-0.065436,-0.050382,-0.041097,-0.026298,-0.026778,-0.014018,-0.014695,0.296458
2,2,0.053958,0.041984,0.040537,0.026043,0.027263,0.031564,0.030992,0.846268
