l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.249598,0.196822,0.168920,0.133446,0.104068,0.086011,0.057327,1.000000
0,1,0.135998,0.106537,0.092668,0.070610,0.061608,0.045590,0.032331,0.552736
0,2,-0.125701,-0.098024,-0.086094,-0.058799,-0.051736,-0.041128,-0.031349,-0.490426
1,0,0.135998,0.106537,0.092668,0.070610,0.061608,0.045590,0.032331,0.552736
1,1,0.091538,0.068882,0.059643,0.041863,0.038557,0.027619,0.018741,1.000000
1,2,-0.065960,-0.050786,-0.041427,-0.026508,-0.026993,-0.014130,-0.014813,0.298833
2,0,-0.125701,-0.098024,-0.086094,-0.058799,-0.051736,-0.041128,-0.031349,-0.490426
2,1,-0.065960,-0.050786,-0.041427,-0.026508,-0.026993,-0.014130,-0.014813,0.298833
2,2,0.063760,0.049610,0.047901,0.030774,0.032215,0.037298,0.036622,1.000000
