,Split,Fold,0,1,2,3,4
0,0,0,1.058754895095318,23.924151712318068,89.50300654885058,652085.0573440564,28097.93186884458
1,1,0,82.99622813671405,180947705.61497432,56621447.64100727,2666767.2653114246,228789.6793330057
2,2,0,3.87775300905558,1.6887464802172405,2.840612488984424,2.2053273389286785,197147.9045271781
3,3,0,7.076876429161385,19.04010645436421,4889.569476887357,68314.01049907575,257.1624707254884
4,4,0,1.08405185985052,4.405648149937604,21.89708132590962,8369.490225136897,99370.30888366213
5,5,0,1.145729976075603,88.15661617544833,218723.2781519311,143910.8036692877,962165.2764307477
6,6,0,0.7116866231165812,6.45861690699296,5.924364213499994,98350.5657991913,18723.31267015204
7,7,0,1.48312280928628,1.558367195759684,2.0342874657926107,90978.68350339966,38840.43176295923
