,0,1,2,3,4,5,6
0,2.8650018200425063,3.3928850149727836,3.391227655381416,3.707000897640438,3.7706050957302364,6.009670500899962,3.6776010500270706
1,2.050107656200599,2.531111349452515,2.653787165919603,2.3831899334750744,3.0463178626020735,4.197838165912162,4.133761999265006
2,2.9171313209627416,3.9693052358103267,3.6270416454102166,2.6146538505092947,2.519622931524923,2.551328326092541,2.4380363267052463
