kind,model,N,fold,l.0,l.1,0,1,2,3,4,5,6,7
total,gpr.v.a,240,2,1,1,0.417605,0.662229,0.823141,0.900157,0.952877,0.981517,1.000000,1.000000
total,gpr.v.a,240,2,1,2,0.078499,0.160437,0.227584,0.266374,0.283276,0.283642,0.269347,0.269347
total,gpr.v.a,240,2,2,0,-0.127152,-0.231632,-0.312348,-0.389173,-0.451427,-0.486839,-0.514687,-0.514687
total,gpr.v.a,240,2,2,1,0.078499,0.160437,0.227584,0.266374,0.283276,0.283642,0.269347,0.269347
total,gpr.v.a,240,2,2,2,0.161845,0.339495,0.512372,0.699409,0.871021,0.975214,1.000000,1.000000
total,gpr.v.a,240,3,0,0,0.250005,0.454355,0.610233,0.747919,0.856620,0.940184,1.000000,1.000000
total,gpr.v.a,240,3,0,1,0.133926,0.237751,0.316643,0.383459,0.435905,0.480703,0.507433,0.507433
total,gpr.v.a,240,3,0,2,-0.118853,-0.227703,-0.308341,-0.375938,-0.440190,-0.483187,-0.518600,-0.518600
total,gpr.v.a,240,3,1,0,0.133926,0.237751,0.316643,0.383459,0.435905,0.480703,0.507433,0.507433
total,gpr.v.a,240,3,1,1,0.413216,0.671982,0.817487,0.902308,0.953569,0.987368,1.000000,1.000000
total,gpr.v.a,240,3,1,2,0.090235,0.181593,0.242437,0.291513,0.318807,0.325498,0.312258,0.312258
total,gpr.v.a,240,3,2,0,-0.118853,-0.227703,-0.308341,-0.375938,-0.440190,-0.483187,-0.518600,-0.518600
total,gpr.v.a,240,3,2,1,0.090235,0.181593,0.242437,0.291513,0.318807,0.325498,0.312258,0.312258
total,gpr.v.a,240,3,2,2,0.148464,0.333660,0.490201,0.661555,0.837751,0.965536,1.000000,1.000000
total,gpr.v.a,240,4,0,0,0.250153,0.450813,0.616489,0.751796,0.857960,0.940735,1.000000,1.000000
total,gpr.v.a,240,4,0,1,0.128477,0.231783,0.315912,0.373489,0.430606,0.473775,0.506838,0.506838
total,gpr.v.a,240,4,0,2,-0.120219,-0.223704,-0.311514,-0.387916,-0.449212,-0.492263,-0.525935,-0.525935
total,gpr.v.a,240,4,1,0,0.128477,0.231783,0.315912,0.373489,0.430606,0.473775,0.506838,0.506838
total,gpr.v.a,240,4,1,1,0.406250,0.656512,0.820020,0.899432,0.951215,0.981078,1.000000,1.000000
total,gpr.v.a,240,4,1,2,0.095004,0.181251,0.255620,0.307364,0.323454,0.324782,0.308611,0.308611
total,gpr.v.a,240,4,2,0,-0.120219,-0.223704,-0.311514,-0.387916,-0.449212,-0.492263,-0.525935,-0.525935
total,gpr.v.a,240,4,2,1,0.095004,0.181251,0.255620,0.307364,0.323454,0.324782,0.308611,0.308611
total,gpr.v.a,240,4,2,2,0.154874,0.327509,0.510320,0.695251,0.852022,0.965656,1.000000,1.000000
total,gpr.v.a,300,5,0,0,0.248082,0.450209,0.618484,0.751913,0.859189,0.942834,1.000000,1.000000
total,gpr.v.a,300,5,0,1,0.137101,0.244750,0.332736,0.399000,0.456399,0.502461,0.534261,0.534261
total,gpr.v.a,300,5,0,2,-0.121965,-0.224374,-0.313392,-0.385995,-0.445766,-0.485024,-0.514470,-0.514470
total,gpr.v.a,300,5,1,0,0.137101,0.244750,0.332736,0.399000,0.456399,0.502461,0.534261,0.534261
total,gpr.v.a,300,5,1,1,0.415335,0.656863,0.814129,0.897372,0.950161,0.981682,1.000000,1.000000
total,gpr.v.a,300,5,1,2,0.087866,0.168202,0.235795,0.279306,0.299531,0.300594,0.287114,0.287114
total,gpr.v.a,300,5,2,0,-0.121965,-0.224374,-0.313392,-0.385995,-0.445766,-0.485024,-0.514470,-0.514470
total,gpr.v.a,300,5,2,1,0.087866,0.168202,0.235795,0.279306,0.299531,0.300594,0.287114,0.287114
total,gpr.v.a,300,5,2,2,0.156713,0.329213,0.510317,0.688276,0.852708,0.968684,1.000000,1.000000
