,Split,Fold,0
0,0,0,2.243133338086192
1,1,0,2438.823972668196
2,2,0,3.062527726495217
3,3,0,55.665360203812895
4,4,0,2.17104791905976
5,5,0,2.6982144772529857
6,6,0,0.8227663603674692
7,7,0,1.8829961722164992
