l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.755451,0.555960,0.384956,0.249862,0.144631,0.057825,0.000000,1.008686
0,1,0.447496,0.328590,0.226055,0.150724,0.084806,0.035017,0.000000,0.598655
0,2,-0.338203,-0.250146,-0.171951,-0.115682,-0.065376,-0.028964,-0.000000,-0.453112
1,0,0.447496,0.328590,0.226055,0.150724,0.084806,0.035017,-0.000000,0.598655
1,1,0.697586,0.408241,0.224833,0.122626,0.059114,0.021794,0.000000,1.162949
1,2,0.208469,0.123548,0.056668,0.004713,-0.009953,-0.014695,0.000000,0.296458
2,0,-0.338203,-0.250146,-0.171951,-0.115682,-0.065376,-0.028964,-0.000000,-0.453112
2,1,0.208469,0.123548,0.056668,0.004713,-0.009953,-0.014695,-0.000000,0.296458
2,2,0.706672,0.562497,0.408642,0.261515,0.133147,0.030992,0.000000,0.846268
