,Split,Fold,0
0,0,0,2.243742953224356
1,1,0,66638.5957134018
2,2,0,3.8881395336503743
3,3,0,43.10131734706607
4,4,0,2.170264524611541
5,5,0,2.697039681941733
6,6,0,0.8227076193262827
7,7,0,1.92953152849758
