l.0,l.1,0,1,2,3,4,5,6,7
0,0,0.261227,0.475445,0.639273,0.784339,0.899555,0.988155,1.052169,1.052169
0,1,0.139344,0.251348,0.336350,0.410839,0.465995,0.517406,0.547465,0.547465
0,2,-0.120028,-0.227802,-0.308193,-0.372221,-0.436163,-0.476129,-0.513784,-0.513784
1,0,0.139344,0.251348,0.336350,0.410839,0.465995,0.517406,0.547465,0.547465
1,1,0.090852,0.245880,0.429432,0.619398,0.792058,0.970835,1.106291,1.106291
1,2,-0.062042,-0.098323,-0.093055,-0.038344,0.038295,0.171532,0.317214,0.317214
2,0,-0.120028,-0.227802,-0.308193,-0.372221,-0.436163,-0.476129,-0.513784,-0.513784
2,1,-0.062042,-0.098323,-0.093055,-0.038344,0.038295,0.171532,0.317214,0.317214
2,2,0.055504,0.114764,0.172482,0.256159,0.383736,0.597820,0.932846,0.932846
