,Split,Fold,0,1,2,3,4
0,0,0,0.997637206429847,0.00012067122827811573,2.315873871489852e-05,-3.3766662905716946e-17,-3.3766662905716946e-17
1,1,0,0.9999999999999996,3.109047941205415e-15,3.109047941205415e-15,3.109047941205415e-15,3.109047941205415e-15
2,2,0,0.9038694351997332,0.04680064100985453,0.0035593835307028148,0.011560051987200287,5.7169150686473314e-15
3,3,0,0.9937629731377609,0.000125843823764178,-2.526792012709777e-08,-1.1720849773552908e-14,8.676115263680939e-08
4,4,0,0.9805828158369252,0.006563398161993517,0.00013140660989989186,6.22668581669471e-11,5.3475252434630146e-15
5,5,0,0.9996848675264266,6.486860074363933e-05,-6.622552502537843e-16,-6.622552502537843e-16,-6.622552502537843e-16
6,6,0,0.9816427616651996,0.00029128547562351384,0.0016547584523935268,1.3667974177522974e-16,1.3667974177522974e-16
7,7,0,0.9121247290775418,0.031514384028347886,0.013511591046225038,-8.254869662975277e-18,-8.254869662975277e-18
