,Input,Input,Input,Input,Input,Output
,Flue gas (kg/s),CO2 in flue gas (wt%),Solvent rate (kg/s),Solvent concentration (wt%),Lean loading (mol CO2/mol MEA),MEA Make-up (kg/s)
mean,645.5967094038466,6.8416990384615435,868.815387634615,29.134615384615387,0.2790384615384613,0.0900889215961538
std,65.2996535748935,0.7882098364219969,65.91641708334204,4.214953985997049,0.012873382690670407,0.035178643517941144
